red,green,blue,name
1.0,1.0,0.0,magic_filtered
0.9967168262653898,0.9881440948472412,0.001823985408116735,magic_filtered
0.9934336525307798,0.9762881896944824,0.00364797081623347,magic_filtered
0.9901504787961696,0.9644322845417237,0.005471956224350205,magic_filtered
0.9868673050615595,0.9525763793889649,0.00729594163246694,magic_filtered
0.9835841313269493,0.9407204742362061,0.009119927040583675,magic_filtered
0.9803009575923393,0.9288645690834474,0.01094391244870041,magic_filtered
0.9770177838577291,0.9170086639306886,0.012767897856817145,magic_filtered
0.973734610123119,0.9051527587779298,0.01459188326493388,magic_filtered
0.9704514363885088,0.893296853625171,0.016415868673050615,magic_filtered
0.9671682626538988,0.8814409484724122,0.01823985408116735,magic_filtered
0.9638850889192886,0.8695850433196535,0.020063839489284085,magic_filtered
0.9606019151846785,0.8577291381668947,0.02188782489740082,magic_filtered
0.9573187414500683,0.8458732330141359,0.023711810305517556,magic_filtered
0.9540355677154583,0.8340173278613772,0.02553579571363429,magic_filtered
0.9507523939808481,0.8221614227086184,0.027359781121751026,magic_filtered
0.947469220246238,0.8103055175558596,0.02918376652986776,magic_filtered
0.9441860465116279,0.7984496124031008,0.031007751937984496,magic_filtered
0.9409028727770178,0.786593707250342,0.03283173734610123,magic_filtered
0.9376196990424076,0.7747378020975833,0.034655722754217966,magic_filtered
0.9343365253077975,0.7628818969448244,0.0364797081623347,magic_filtered
0.9310533515731874,0.7510259917920656,0.038303693570451436,magic_filtered
0.9277701778385773,0.739170086639307,0.04012767897856817,magic_filtered
0.9244870041039671,0.7273141814865481,0.041951664386684906,magic_filtered
0.921203830369357,0.7154582763337893,0.04377564979480164,magic_filtered
0.9179206566347469,0.7036023711810305,0.045599635202918376,magic_filtered
0.9146374829001368,0.6917464660282717,0.04742362061103511,magic_filtered
0.9113543091655266,0.679890560875513,0.049247606019151846,magic_filtered
0.9080711354309166,0.6680346557227542,0.05107159142726858,magic_filtered
0.9047879616963064,0.6561787505699954,0.052895576835385316,magic_filtered
0.9015047879616963,0.6443228454172367,0.05471956224350205,magic_filtered
0.8982216142270861,0.6324669402644779,0.056543547651618786,magic_filtered
0.8949384404924761,0.6206110351117191,0.05836753305973552,magic_filtered
0.8916552667578659,0.6087551299589603,0.060191518467852256,magic_filtered
0.8883720930232558,0.5968992248062015,0.06201550387596899,magic_filtered
0.8850889192886456,0.5850433196534428,0.06383948928408573,magic_filtered
0.8818057455540356,0.573187414500684,0.06566347469220246,magic_filtered
0.8785225718194254,0.5613315093479252,0.0674874601003192,magic_filtered
0.8752393980848152,0.5494756041951665,0.06931144550843593,magic_filtered
0.8719562243502051,0.5376196990424077,0.07113543091655267,magic_filtered
0.8686730506155951,0.5257637938896489,0.0729594163246694,magic_filtered
0.8653898768809849,0.5139078887368901,0.07478340173278614,magic_filtered
0.8621067031463747,0.5020519835841313,0.07660738714090287,magic_filtered
0.8588235294117647,0.49019607843137253,0.0784313725490196,magic_filtered
0.8554491564067487,0.4856361149110807,0.08025535795713634,magic_filtered
0.8520747834017327,0.48107615139078885,0.08207934336525308,magic_filtered
0.8487004103967167,0.47651618787049704,0.08390332877336981,magic_filtered
0.8453260373917009,0.4719562243502052,0.08572731418148655,magic_filtered
0.8419516643866849,0.46739626082991337,0.08755129958960328,magic_filtered
0.8385772913816689,0.4628362973096215,0.08937528499772002,magic_filtered
