red,green,blue,name
1.0,1.0,0.0,magic
0.9967094883930584,0.9918864097363083,0.001803020058598152,magic
0.9934189767861168,0.9837728194726166,0.003606040117196304,magic
0.9901284651791751,0.975659229208925,0.005409060175794456,magic
0.9868379535722335,0.9675456389452333,0.007212080234392608,magic
0.9835474419652919,0.9594320486815415,0.00901510029299076,magic
0.9802569303583503,0.9513184584178499,0.010818120351588911,magic
0.9769664187514087,0.9432048681541583,0.012621140410187064,magic
0.973675907144467,0.9350912778904665,0.014424160468785216,magic
0.9703853955375253,0.9269776876267748,0.016227180527383367,magic
0.9670948839305837,0.9188640973630832,0.01803020058598152,magic
0.9638043723236421,0.9107505070993915,0.019833220644579673,magic
0.9605138607167005,0.9026369168356998,0.021636240703177823,magic
0.9572233491097588,0.8945233265720081,0.023439260761775976,magic
0.9539328375028172,0.8864097363083164,0.02524228082037413,magic
0.9506423258958756,0.8782961460446248,0.027045300878972278,magic
0.947351814288934,0.8701825557809331,0.02884832093757043,magic
0.9440613026819924,0.8620689655172413,0.030651340996168584,magic
0.9407707910750507,0.8539553752535497,0.032454361054766734,magic
0.9374802794681091,0.8458417849898581,0.03425738111336489,magic
0.9341897678611675,0.8377281947261663,0.03606040117196304,magic
0.9308992562542259,0.8296146044624746,0.03786342123056119,magic
0.9276087446472843,0.821501014198783,0.039666441289159346,magic
0.9243182330403426,0.8133874239350913,0.041469461347757496,magic
0.921027721433401,0.8052738336713996,0.043272481406355645,magic
0.9177372098264593,0.7971602434077079,0.0450755014649538,magic
0.9144466982195177,0.7890466531440162,0.04687852152355195,magic
0.911156186612576,0.7809330628803246,0.0486815415821501,magic
0.9078656750056344,0.7728194726166329,0.05048456164074826,magic
0.9045751633986928,0.7647058823529411,0.05228758169934641,magic
0.9012846517917512,0.7565922920892495,0.054090601757944556,magic
0.8979941401848096,0.7484787018255579,0.05589362181654271,magic
0.8947036285778679,0.7403651115618661,0.05769664187514086,magic
0.8914131169709263,0.7322515212981744,0.05949966193373901,magic
0.8881226053639847,0.7241379310344828,0.06130268199233717,magic
0.8848320937570431,0.7160243407707911,0.06310570205093533,magic
0.8815415821501014,0.7079107505070994,0.06490872210953347,magic
0.8782510705431598,0.6997971602434077,0.06671174216813162,magic
0.8749605589362182,0.691683569979716,0.06851476222672978,magic
0.8716700473292766,0.6835699797160244,0.07031778228532792,magic
0.868379535722335,0.6754563894523327,0.07212080234392608,magic
0.8650890241153932,0.6673427991886409,0.07392382240252424,magic
0.8617985125084516,0.6592292089249493,0.07572684246112238,magic
0.85850800090151,0.6511156186612577,0.07752986251972054,magic
0.8552174892945684,0.6430020283975659,0.07933288257831869,magic
0.8519269776876268,0.6348884381338742,0.08113590263691683,magic
0.8486364660806851,0.6267748478701826,0.08293892269551499,magic
0.8453459544737435,0.6186612576064909,0.08474194275411315,magic
0.8420554428668019,0.6105476673427992,0.08654496281271129,magic
0.8387649312598603,0.6024340770791075,0.08834798287130945,magic
0.8354744196529187,0.5943204868154158,0.0901510029299076,magic
0.832183908045977,0.5862068965517242,0.09195402298850575,magic
0.8288933964390354,0.5780933062880325,0.0937570430471039,magic
0.8256028848320938,0.5699797160243407,0.09556006310570206,magic
0.8223123732251522,0.5618661257606491,0.0973630831643002,magic
0.8190218616182106,0.5537525354969575,0.09916610322289836,magic
0.8157313500112688,0.5456389452332657,0.10096912328149651,magic
0.8124408384043272,0.537525354969574,0.10277214334009466,magic
0.8091503267973856,0.5294117647058824,0.10457516339869281,magic
0.805859815190444,0.5212981744421907,0.10637818345729097,magic
0.8025693035835024,0.513184584178499,0.10818120351588911,magic
0.7992787919765607,0.5050709939148073,0.10998422357448727,magic
0.7959882803696191,0.4969574036511156,0.11178724363308543,magic
0.7926977687626775,0.488843813387424,0.11359026369168357,magic
0.7894072571557359,0.48073022312373226,0.11539328375028172,magic
0.7861167455487943,0.4726166328600405,0.11719630380887988,magic
0.7828262339418526,0.4645030425963489,0.11899932386747802,magic
0.779535722334911,0.45638945233265726,0.12080234392607618,magic
0.7762452107279694,0.4482758620689655,0.12260536398467434,magic
0.7729546991210278,0.4401622718052738,0.12440838404327248,magic
0.7696641875140862,0.43204868154158216,0.12621140410187065,magic
0.7663736759071444,0.42393509127789053,0.1280144241604688,magic
0.7630831643002028,0.4158215010141988,0.12981744421906694,magic
0.7597926526932612,0.40770791075050705,0.1316204642776651,magic
0.7565021410863196,0.3995943204868154,0.13342348433626325,magic
0.753211629479378,0.3914807302231238,0.1352265043948614,magic
0.7499211178724363,0.38336713995943206,0.13702952445345956,magic
0.7466306062654947,0.3752535496957403,0.1388325445120577,magic
0.7433400946585531,0.3671399594320487,0.14063556457065585,magic
0.7400495830516114,0.35902636916835706,0.14243858462925402,magic
0.7367590714446699,0.3509127789046653,0.14424160468785216,magic
0.7334685598377282,0.3427991886409736,0.1460446247464503,magic
0.7301780482307866,0.33468559837728196,0.14784764480504847,magic
0.726887536623845,0.32657200811359033,0.14965066486364662,magic
0.7235970250169033,0.3184584178498986,0.15145368492224476,magic
0.7203065134099618,0.31034482758620685,0.15325670498084293,magic
0.71701600180302,0.3022312373225152,0.15505972503944107,magic
0.7137254901960784,0.29411764705882354,0.1568627450980392,magic
0.7175490196078431,0.30843137254901964,0.17460784313725491,magic
0.7213725490196079,0.3227450980392157,0.1923529411764706,magic
0.7251960784313726,0.33705882352941174,0.21009803921568626,magic
0.7290196078431372,0.35137254901960785,0.22784313725490196,magic
0.732843137254902,0.36568627450980395,0.24558823529411766,magic
0.7366666666666667,0.38,0.2633333333333333,magic
0.7404901960784314,0.39431372549019605,0.281078431372549,magic
0.7443137254901961,0.40862745098039216,0.2988235294117647,magic
0.7481372549019608,0.42294117647058826,0.3165686274509804,magic
0.7519607843137255,0.4372549019607843,0.3343137254901961,magic
0.7557843137254903,0.45156862745098036,0.35205882352941176,magic
0.7596078431372549,0.46588235294117647,0.36980392156862746,magic
0.7634313725490196,0.4801960784313726,0.38754901960784316,magic
0.7672549019607844,0.4945098039215686,0.4052941176470588,magic
0.7710784313725491,0.5088235294117647,0.4230392156862745,magic
0.7749019607843137,0.5231372549019608,0.4407843137254902,magic
0.7787254901960785,0.5374509803921569,0.4585294117647059,magic
0.7825490196078432,0.5517647058823529,0.4762745098039216,magic
0.7863725490196078,0.5660784313725491,0.49401960784313725,magic
0.7901960784313726,0.580392156862745,0.5117647058823529,magic
0.7940196078431373,0.5947058823529412,0.5295098039215687,magic
0.797843137254902,0.6090196078431372,0.5472549019607843,magic
0.8016666666666667,0.6233333333333333,0.565,magic
0.8054901960784314,0.6376470588235295,0.5827450980392157,magic
0.8093137254901961,0.6519607843137254,0.6004901960784315,magic
0.8131372549019608,0.6662745098039216,0.6182352941176471,magic
0.8169607843137255,0.6805882352941177,0.6359803921568628,magic
0.8207843137254902,0.6949019607843137,0.6537254901960785,magic
0.8246078431372549,0.7092156862745098,0.6714705882352942,magic
0.8284313725490197,0.7235294117647059,0.6892156862745098,magic
0.8322549019607843,0.7378431372549019,0.7069607843137256,magic
0.836078431372549,0.7521568627450981,0.7247058823529412,magic
0.8399019607843138,0.766470588235294,0.7424509803921568,magic
0.8437254901960785,0.7807843137254902,0.7601960784313726,magic
0.8475490196078431,0.7950980392156863,0.7779411764705882,magic
0.8513725490196079,0.8094117647058823,0.795686274509804,magic
0.8551960784313726,0.8237254901960784,0.8134313725490196,magic
0.8590196078431372,0.8380392156862746,0.8311764705882353,magic
0.862843137254902,0.8523529411764705,0.848921568627451,magic
0.8666666666666667,0.8666666666666667,0.8666666666666667,magic
0.8666666666666667,0.8666666666666667,0.8666666666666667,magic
0.8559074912016089,0.8559074912016089,0.8559074912016089,magic
0.845148315736551,0.845148315736551,0.845148315736551,magic
0.8343891402714932,0.8343891402714932,0.8343891402714932,magic
0.8236299648064355,0.8236299648064355,0.8236299648064355,magic
0.8128707893413776,0.8128707893413776,0.8128707893413776,magic
0.8021116138763198,0.8021116138763198,0.8021116138763198,magic
0.791352438411262,0.791352438411262,0.791352438411262,magic
0.7805932629462041,0.7805932629462041,0.7805932629462041,magic
0.7698340874811463,0.7698340874811463,0.7698340874811463,magic
0.7590749120160885,0.7590749120160885,0.7590749120160885,magic
0.7483157365510307,0.7483157365510307,0.7483157365510307,magic
0.7375565610859729,0.7375565610859729,0.7375565610859729,magic
0.7267973856209151,0.7267973856209151,0.7267973856209151,magic
0.7160382101558572,0.7160382101558572,0.7160382101558572,magic
0.7052790346907994,0.7052790346907994,0.7052790346907994,magic
0.6945198592257416,0.6945198592257416,0.6945198592257416,magic
0.6837606837606838,0.6837606837606838,0.6837606837606838,magic
0.673001508295626,0.673001508295626,0.673001508295626,magic
0.6622423328305682,0.6622423328305682,0.6622423328305682,magic
0.6514831573655103,0.6514831573655103,0.6514831573655103,magic
0.6407239819004525,0.6407239819004525,0.6407239819004525,magic
0.6299648064353947,0.6299648064353947,0.6299648064353947,magic
0.6192056309703369,0.6192056309703369,0.6192056309703369,magic
0.6084464555052791,0.6084464555052791,0.6084464555052791,magic
0.5976872800402213,0.5976872800402213,0.5976872800402213,magic
0.5869281045751634,0.5869281045751634,0.5869281045751634,magic
0.5761689291101055,0.5761689291101055,0.5761689291101055,magic
0.5654097536450478,0.5654097536450478,0.5654097536450478,magic
0.55465057817999,0.55465057817999,0.55465057817999,magic
0.5438914027149322,0.5438914027149322,0.5438914027149322,magic
0.5331322272498744,0.5331322272498744,0.5331322272498744,magic
0.5223730517848165,0.5223730517848165,0.5223730517848165,magic
0.5116138763197586,0.5116138763197586,0.5116138763197586,magic
0.5008547008547009,0.5008547008547009,0.5008547008547009,magic
0.49009552538964307,0.49009552538964307,0.49009552538964307,magic
0.47933634992458524,0.47933634992458524,0.47933634992458524,magic
0.46857717445952746,0.46857717445952746,0.46857717445952746,magic
0.4578179989944696,0.4578179989944696,0.4578179989944696,magic
0.4470588235294118,0.4470588235294118,0.4470588235294118,magic
0.4358823529411765,0.4358823529411765,0.45754901960784317,magic
0.4247058823529412,0.4247058823529412,0.46803921568627455,magic
0.4135294117647059,0.4135294117647059,0.4785294117647059,magic
0.4023529411764706,0.4023529411764706,0.48901960784313725,magic
0.3911764705882353,0.3911764705882353,0.49950980392156863,magic
0.38,0.38,0.51,magic
0.3688235294117647,0.3688235294117647,0.5204901960784314,magic
0.35764705882352943,0.35764705882352943,0.5309803921568628,magic
0.34647058823529414,0.34647058823529414,0.5414705882352941,magic
0.33529411764705885,0.33529411764705885,0.5519607843137255,magic
0.3241176470588235,0.3241176470588235,0.5624509803921569,magic
0.3129411764705883,0.3129411764705883,0.5729411764705883,magic
0.30176470588235293,0.30176470588235293,0.5834313725490197,magic
0.29058823529411765,0.29058823529411765,0.593921568627451,magic
0.27941176470588236,0.27941176470588236,0.6044117647058824,magic
0.26823529411764707,0.26823529411764707,0.6149019607843138,magic
0.2570588235294118,0.2570588235294118,0.6253921568627452,magic
0.2458823529411765,0.2458823529411765,0.6358823529411766,magic
0.23470588235294118,0.23470588235294118,0.6463725490196078,magic
0.2235294117647059,0.2235294117647059,0.6568627450980392,magic
0.2123529411764706,0.2123529411764706,0.6673529411764706,magic
0.2011764705882353,0.2011764705882353,0.677843137254902,magic
0.19,0.19,0.6883333333333334,magic
0.17882352941176471,0.17882352941176471,0.6988235294117647,magic
0.16764705882352943,0.16764705882352943,0.7093137254901961,magic
0.15647058823529414,0.15647058823529414,0.7198039215686275,magic
0.14529411764705885,0.14529411764705885,0.7302941176470589,magic
0.1341176470588235,0.1341176470588235,0.7407843137254901,magic
0.12294117647058822,0.12294117647058822,0.7512745098039215,magic
0.11176470588235293,0.11176470588235293,0.7617647058823529,magic
0.10058823529411764,0.10058823529411764,0.7722549019607843,magic
0.08941176470588236,0.08941176470588236,0.7827450980392157,magic
0.07823529411764707,0.07823529411764707,0.793235294117647,magic
0.06705882352941178,0.06705882352941178,0.8037254901960784,magic
0.055882352941176494,0.055882352941176494,0.8142156862745098,magic
0.044705882352941206,0.044705882352941206,0.8247058823529412,magic
0.03352941176470586,0.03352941176470586,0.8351960784313726,magic
0.022352941176470575,0.022352941176470575,0.8456862745098039,magic
0.011176470588235288,0.011176470588235288,0.8561764705882353,magic
0.0,0.0,0.8666666666666667,magic
0.013888888888888888,0.020833333333333332,0.8694444444444445,magic
0.027777777777777776,0.041666666666666664,0.8722222222222222,magic
0.041666666666666664,0.0625,0.875,magic
0.05555555555555555,0.08333333333333333,0.8777777777777778,magic
0.06944444444444445,0.10416666666666666,0.8805555555555555,magic
0.08333333333333333,0.125,0.8833333333333333,magic
0.09722222222222221,0.14583333333333331,0.8861111111111112,magic
0.1111111111111111,0.16666666666666666,0.888888888888889,magic
0.125,0.1875,0.8916666666666667,magic
0.1388888888888889,0.20833333333333331,0.8944444444444445,magic
0.15277777777777776,0.22916666666666666,0.8972222222222223,magic
0.16666666666666666,0.25,0.9,magic
0.18055555555555555,0.2708333333333333,0.9027777777777778,magic
0.19444444444444442,0.29166666666666663,0.9055555555555556,magic
0.20833333333333331,0.3125,0.9083333333333333,magic
0.2222222222222222,0.3333333333333333,0.9111111111111111,magic
0.2361111111111111,0.35416666666666663,0.9138888888888889,magic
0.25,0.375,0.9166666666666667,magic
0.2638888888888889,0.3958333333333333,0.9194444444444445,magic
0.2777777777777778,0.41666666666666663,0.9222222222222223,magic
0.29166666666666663,0.4375,0.925,magic
0.3055555555555555,0.4583333333333333,0.9277777777777778,magic
0.3194444444444444,0.47916666666666663,0.9305555555555556,magic
0.3333333333333333,0.5,0.9333333333333333,magic
0.3472222222222222,0.5208333333333333,0.9361111111111111,magic
0.3611111111111111,0.5416666666666666,0.9388888888888889,magic
0.375,0.5625,0.9416666666666667,magic
0.38888888888888884,0.5833333333333333,0.9444444444444444,magic
0.40277777777777773,0.6041666666666666,0.9472222222222222,magic
0.41666666666666663,0.625,0.95,magic
0.4305555555555555,0.6458333333333333,0.9527777777777777,magic
0.4444444444444444,0.6666666666666666,0.9555555555555556,magic
0.4583333333333333,0.6875,0.9583333333333334,magic
0.4722222222222222,0.7083333333333333,0.9611111111111111,magic
0.4861111111111111,0.7291666666666666,0.9638888888888889,magic
0.5,0.75,0.9666666666666667,magic
0.5138888888888888,0.7708333333333333,0.9694444444444444,magic
0.5277777777777778,0.7916666666666666,0.9722222222222222,magic
0.5416666666666666,0.8125,0.975,magic
0.5555555555555556,0.8333333333333333,0.9777777777777777,magic
0.5694444444444444,0.8541666666666666,0.9805555555555555,magic
0.5833333333333333,0.875,0.9833333333333334,magic
0.5972222222222222,0.8958333333333333,0.9861111111111112,magic
0.611111111111111,0.9166666666666666,0.9888888888888889,magic
0.625,0.9375,0.9916666666666667,magic
0.6388888888888888,0.9583333333333333,0.9944444444444445,magic
0.6527777777777778,0.9791666666666666,0.9972222222222222,magic
0.6666666666666666,1.0,1.0,magic
