red,green,blue,name
0.0084253475,0.5954023,0.89066935,seismic_rms
0.0080241412,0.61149424,0.89587557,seismic_rms
0.0076229344,0.62758625,0.90108186,seismic_rms
0.0072217267,0.64367819,0.90628803,seismic_rms
0.0068205199,0.65977013,0.91149426,seismic_rms
0.0064193136,0.67586207,0.91670048,seismic_rms
0.0060181054,0.69195402,0.92190671,seismic_rms
0.0056168991,0.70804596,0.92711294,seismic_rms
0.0052156909,0.72413796,0.93231916,seismic_rms
0.0048144846,0.7402299,0.93752539,seismic_rms
0.0044132778,0.75632185,0.94273156,seismic_rms
0.0040120701,0.77241379,0.94793773,seismic_rms
0.0036108634,0.78850573,0.95314401,seismic_rms
0.0032096568,0.80459768,0.95835024,seismic_rms
0.0028084489,0.82068968,0.96355647,seismic_rms
0.0024072423,0.83678162,0.9687627,seismic_rms
0.0020060358,0.85287356,0.97396886,seismic_rms
0.0016048277,0.86896557,0.97917515,seismic_rms
0.0012036212,0.88505745,0.98438132,seismic_rms
0.00080241455,0.90114939,0.98958755,seismic_rms
0.00040120658,0.91724139,0.99479377,seismic_rms
0,0.93333334,1,seismic_rms
